capability,worker_id,first_task_end_ms,last_task_end_ms,active_span_days,task_count,hidden_calibration_exposures,reentry30_count,final_reputation
69,444,1661850598710,1662039841760,2.1903130787037037,29,3,0,0.6355000000000001
69,447,1661742868164,1662034609097,3.3766311689814814,617,35,0,0.5001304569112832
69,452,1661742458571,1662101757819,4.158556111111111,1439,70,0,0.6027042362347392
69,456,1661780201825,1662104976984,3.758971747685185,1262,64,0,0.4354623507677285
69,458,1661742458571,1662039165174,3.4341042013888887,131,6,0,0.6373832500000002
69,463,1661780201825,1662089504404,3.579890960648148,24,0,0,0.5
69,465,1662033489428,1662088223891,0.6335007291666667,100,5,0,0.4910070833333335
69,466,1662029620513,1662108885220,0.9174155902777777,313,11,0,0.5089203592909378
69,485,1662038373177,1662089038781,0.5864074537037037,166,6,0,0.2650945588348766
69,489,1661776902776,1662087873136,3.5991939814814815,100,10,0,0.38067855733671885
69,498,1661942184427,1661942184427,0.0,1,0,0,0.5
69,513,1661942835800,1661942835800,0.0,1,0,0,0.5
69,514,1661834733329,1661943624472,1.2603141550925927,9,0,0,0.5
69,515,1661941035677,1661941035677,0.0,1,0,0,0.5
69,517,1661826621530,1661826621530,0.0,1,0,0,0.5
69,523,1661826821988,1661826821988,0.0,1,1,0,0.55
69,526,1661827107644,1662025064071,2.291162349537037,20,0,0,0.5
69,529,1661866143868,1661944188160,0.9032904166666667,3,0,0,0.5
69,558,1661921530732,1662023419363,1.1792665625,10,2,0,0.5950000000000001
69,577,1661826821988,1662000204543,2.006742534722222,8,1,0,0.55
69,580,1661943326019,1661943326019,0.0,1,0,0,0.5
69,594,1661825898606,1661846421815,0.2375371412037037,10,1,0,0.55
69,598,1662038426578,1662104026746,0.7592612037037038,131,5,0,0.6227425000000002
69,603,1661996762059,1662033226566,0.42204290509259257,10,0,0,0.5
69,605,1661836284661,1661836284661,0.0,1,0,0,0.5
69,607,1661784754383,1661953734057,1.9557832638888888,21,0,0,0.5
69,608,1661846653279,1662038121153,2.2160633564814813,57,4,0,0.67195
69,609,1662093656680,1662106451345,0.14808640046296295,10,0,0,0.5
69,624,1661921362700,1662107042972,2.149077222222222,244,9,0,0.2560952311628569
69,626,1661781495955,1661956078352,2.0206295949074073,36,1,0,0.42500000000000004
69,631,1661780684108,1662106111228,3.7665175925925927,102,4,0,0.35207847222222227
69,636,1661932859977,1661932859977,0.0,1,1,0,0.55
69,640,1662022766681,1662033787410,0.1275547337962963,30,1,0,0.42500000000000004
69,648,1661873829973,1661954520669,0.9339200925925926,24,2,0,0.5950000000000001
69,650,1661742595887,1662087193486,3.988398136574074,218,11,0,0.3170016324942506
69,651,1661741607620,1662034609097,3.391220798611111,204,9,0,0.5004656666458334
69,656,1661873885851,1662081941418,2.4080505439814814,118,5,0,0.3654729398148149
69,657,1661782524338,1662013280506,2.6707889814814814,20,1,0,0.55
69,665,1662084354812,1662088747024,0.05083578703703704,10,0,0,0.5
69,668,1662029629984,1662099603398,0.8098774768518519,104,3,0,0.4273750000000001
69,670,1661954623325,1662109203424,1.7891215162037037,300,15,0,0.44823073544095066
69,671,1661958283457,1662000382464,0.48725702546296296,3,0,0,0.5
69,673,1661956321729,1662090841217,1.5569385185185185,118,5,0,0.41245395833333337
69,676,1661830488080,1662038121153,2.4031605671296297,29,2,0,0.4658333333333334
69,677,1661744986061,1662109147416,4.214830497685186,22,1,0,0.55
69,683,1661863757860,1662108885220,2.8371222222222223,42,0,0,0.5
69,691,1661782247566,1662104698831,3.7320748263888888,69,3,0,0.5342500000000001
69,693,1661746966368,1662097715612,4.059597731481482,209,13,0,0.475276670455308
69,694,1661742458571,1661917992230,2.0316395717592592,60,3,0,0.5342500000000001
69,695,1661749505361,1662036815154,3.3253448263888887,135,3,0,0.5025833333333334
69,696,1661750638905,1662032814426,3.2659203819444445,276,18,0,0.18846253337029686
69,701,1661774260611,1661831516587,0.6626849074074074,10,0,0,0.5
69,706,1661783314294,1661866854150,0.9668964814814814,6,0,0,0.5
69,707,1661788558774,1661936086364,1.7074952546296296,8,0,0,0.5
69,714,1661998187660,1662031308161,0.38333913194444447,20,0,0,0.5
69,716,1661998686829,1662040296359,0.4815917824074074,30,3,0,0.4107083333333334
69,717,1662000133703,1662098006443,1.1327863425925926,10,0,0,0.5
69,719,1662021654288,1662038756701,0.1979445949074074,43,2,0,0.48250000000000004
69,720,1662017338301,1662106425552,1.0311024421296295,40,0,0,0.5
69,721,1662017709467,1662033994401,0.1884830324074074,20,1,0,0.55
69,722,1662029000719,1662088169458,0.6848233680555555,11,1,0,0.42500000000000004
69,723,1662019409746,1662088328436,0.7976700231481482,20,1,0,0.55
69,725,1662026513605,1662032013718,0.06365871527777778,10,0,0,0.5
69,726,1662097988153,1662101757819,0.043630393518518516,10,1,0,0.55
69,730,1662103144442,1662104339962,0.013837037037037037,5,0,0,0.5
69,733,1662024862942,1662034729548,0.1141968287037037,10,2,0,0.48250000000000004
69,734,1662024986788,1662025286039,0.0034635532407407406,2,0,0,0.5
69,735,1662026772411,1662031615388,0.05605297453703704,10,1,0,0.55
69,736,1662024745055,1662088646709,0.7396024768518519,20,0,0,0.5
69,737,1662025454142,1662035893515,0.12082607638888888,10,0,0,0.5
69,738,1662024978420,1662032061484,0.0819799074074074,7,0,0,0.5
69,739,1662024927835,1662085508332,0.7011631597222222,12,3,0,0.6355000000000001
69,740,1662025113708,1662089475702,0.7449304861111111,20,2,0,0.3637500000000001
69,742,1662025829268,1662031890859,0.07015730324074074,10,0,0,0.5
69,743,1662028423280,1662088421372,0.6944223611111111,20,0,0,0.5
69,744,1662025183312,1662025440841,0.0029806597222222222,10,2,0,0.5950000000000001
69,745,1662025260716,1662032787022,0.08711002314814814,26,3,0,0.5025833333333334
69,746,1662025407392,1662026073527,0.007709895833333333,10,2,0,0.4658333333333334
69,747,1662025348588,1662031701831,0.0735329050925926,10,3,0,0.4273750000000001
69,748,1662025286039,1662035590847,0.11926861111111112,8,0,0,0.5
69,749,1662106559245,1662106588860,0.0003427662037037037,2,0,0,0.5
69,750,1662025454142,1662085841025,0.6989222569444444,12,1,0,0.55
69,751,1662025286039,1662031897346,0.07651975694444445,7,0,0,0.5
69,752,1662107962105,1662107962105,0.0,1,0,0,0.5
69,753,1662025348588,1662031602128,0.07237893518518519,10,1,0,0.42500000000000004
69,754,1662025926280,1662028226643,0.02662457175925926,10,0,0,0.5
69,755,1662025407392,1662025553924,0.0016959722222222222,5,1,0,0.55
69,760,1662026433737,1662103499881,0.8919692592592593,11,1,0,0.55
69,761,1662026027767,1662026073527,0.0005296296296296297,2,1,0,0.42500000000000004
69,762,1662026433737,1662031688529,0.060819351851851854,5,1,0,0.42500000000000004
69,764,1662027898391,1662107907139,0.9260271759259259,3,0,0,0.5
69,765,1662027755895,1662087546485,0.6920207175925925,56,4,0,0.5808250000000001
69,766,1662029597556,1662097544980,0.7864285185185185,140,8,0,0.5200014109722223
69,767,1662027769168,1662029871416,0.024331574074074075,12,1,0,0.55
69,770,1662028347724,1662055358907,0.31262943287037037,155,8,0,0.3088309830883489
69,771,1662031335033,1662101003581,0.8063489351851851,38,1,0,0.55
69,772,1662031988685,1662040532184,0.09888309027777778,51,7,0,0.76085155
69,773,1662028178281,1662086084527,0.6702111805555555,41,2,0,0.5950000000000001
69,774,1662032232492,1662107564844,0.8719022222222222,40,0,0,0.5
69,775,1662027898391,1662095657500,0.7842489467592593,282,18,0,0.5850318901684938
69,776,1662045603732,1662098906465,0.6169297800925926,77,3,0,0.39709722222222227
69,778,1662030539852,1662086127805,0.6433790856481482,60,2,0,0.5950000000000001
69,779,1662029039588,1662035134376,0.07054152777777778,20,0,0,0.5
69,781,1662029079424,1662092354060,0.732345324074074,70,5,0,0.3765886805555556
69,782,1662028401860,1662106847159,0.9079317013888889,133,4,0,0.5523250000000001
69,783,1662029013541,1662100138345,0.82320375,114,8,0,0.6696954325000002
69,784,1662028559832,1662087001583,0.6764091550925926,94,6,0,0.44351689583333337
69,785,1662035697441,1662089338533,0.6208459722222223,264,12,0,0.7228169007388751
69,786,1662028083888,1662086958956,0.6814243981481481,53,2,0,0.5950000000000001
69,787,1662028074522,1662097993209,0.8092440625,80,3,0,0.6355000000000001
69,788,1662030635016,1662109147416,0.9087083333333333,55,1,0,0.55
69,789,1662027995341,1662106141562,0.904470150462963,76,6,0,0.37377767708333337
69,791,1662083889983,1662088140218,0.04919253472222222,10,0,0,0.5
69,792,1662028148774,1662108885220,0.9344496064814815,735,33,0,0.3530629462405889
69,793,1662028242779,1662109147416,0.9363962615740741,124,6,0,0.7342795000000001
69,794,1662028046543,1662029431161,0.016025671296296295,15,0,0,0.5
69,795,1662028178281,1662098746664,0.8167636921296296,71,6,0,0.7342795000000001
69,796,1662029071796,1662097993209,0.7977015393518518,60,1,0,0.42500000000000004
69,797,1662028696014,1662098889657,0.8124264236111111,155,11,0,0.258109924302848
69,798,1662028197383,1662039794082,0.13422105324074074,50,1,0,0.55
69,799,1662029000719,1662033159570,0.04813484953703704,10,0,0,0.5
69,800,1662028498925,1662106406762,0.9017110763888889,80,7,0,0.4743951645833334
69,801,1662028869907,1662109115203,0.928765,227,12,0,0.6971239032388752
69,802,1662030441665,1662089431144,0.682748599537037,47,2,0,0.4658333333333334
69,803,1662032259755,1662041144224,0.10282950231481482,50,2,0,0.5950000000000001
69,804,1662031778342,1662043840006,0.13960259259259258,56,5,0,0.4541209722222223
69,805,1662029222617,1662109103272,0.9245446180555555,203,12,0,0.5873362150223128
69,806,1662042788039,1662106728494,0.7400515625,206,10,0,0.4995422870645835
69,807,1662028426921,1662106230604,0.9005055902777778,64,4,0,0.45297083333333343
69,808,1662031890859,1662089492588,0.6666866782407408,187,9,0,0.39807068245312516
69,810,1662028505775,1662095991878,0.7810891550925926,60,3,0,0.5025833333333334
69,811,1662036382929,1662087040261,0.5863117129629629,10,0,0,0.5
69,812,1662028794325,1662104737169,0.8789681018518518,37,2,0,0.5950000000000001
69,813,1662029609119,1662106750286,0.8928375810185185,119,4,0,0.67195
69,814,1662088466551,1662103404576,0.17289380787037037,30,0,0,0.5
69,815,1662030079331,1662107018746,0.8905024884259259,123,5,0,0.4910070833333335
69,816,1662028473038,1662029588701,0.012912766203703704,10,0,0,0.5
69,817,1662037435170,1662044436621,0.0810353125,20,0,0,0.5
69,818,1662035213061,1662106487222,0.8249324189814815,47,2,0,0.3637500000000001
69,819,1662029677809,1662066686335,0.4283394212962963,53,0,0,0.5
69,820,1662028741652,1662107907139,0.9162672106481482,175,5,0,0.6105925
69,821,1662028757422,1662099739652,0.821553587962963,186,6,0,0.43451314583333345
69,822,1662028808651,1662089475702,0.7021649421296297,31,1,0,0.55
69,823,1662032255105,1662081828481,0.5737659259259259,7,0,0,0.5
69,824,1662029298924,1662106218804,0.8902763888888889,74,4,0,0.5523250000000001
69,825,1662042233369,1662092670606,0.5837643171296296,26,1,0,0.55
69,826,1662029701391,1662040146567,0.12089324074074075,30,0,0,0.5
69,827,1662037565907,1662109203424,0.8291379282407407,343,15,0,0.37970375889255403
69,828,1662029368803,1662087871591,0.6771156018518518,98,2,0,0.5950000000000001
69,829,1662029280308,1662106406762,0.8926672916666667,107,2,0,0.5950000000000001
69,830,1662029533335,1662106208375,0.8874425925925926,116,8,0,0.37482548848958336
69,831,1662029179282,1662089504404,0.6982074305555556,85,3,0,0.6355000000000001
69,832,1662108597267,1662108597267,0.0,1,0,0,0.5
69,833,1662029210456,1662092887524,0.7370031018518518,133,7,0,0.34009267239583346
69,834,1662029760091,1662107042972,0.8944777893518518,160,8,0,0.31790883802662045
69,835,1662029205088,1662100855308,0.8292849537037037,16,3,0,0.6355000000000001
69,836,1662029392095,1662033247624,0.04462417824074074,20,0,0,0.5
69,837,1662030025691,1662098121128,0.7881416319444444,100,7,0,0.5877157375000002
69,838,1662030386930,1662040038210,0.11170462962962963,11,0,0,0.5
69,839,1662030038894,1662106819375,0.888662974537037,365,19,0,0.5431676112471723
69,840,1662034729548,1662034729548,0.0,1,1,0,0.55
69,841,1662039777624,1662083707555,0.508448275462963,10,0,0,0.5
69,842,1662030314504,1662100855308,0.8164444907407408,80,5,0,0.48439875000000016
69,843,1662029983954,1662033994401,0.04641721064814815,10,0,0,0.5
69,844,1662029871416,1662108885220,0.9145116203703704,284,14,0,0.5364782157434832
69,845,1662030022367,1662040532184,0.12164140046296296,58,5,0,0.704755
69,846,1662030305520,1662106218804,0.8786259722222223,170,7,0,0.6163282583333334
69,847,1662030357194,1662107068119,0.8878579282407407,44,2,0,0.48250000000000004
69,848,1662030092851,1662090566339,0.6999246296296296,101,1,0,0.42500000000000004
69,849,1662044466895,1662097803220,0.6173185763888889,30,1,0,0.42500000000000004
69,850,1662030530202,1662098176867,0.782947511574074,136,11,0,0.7226229702925002
69,851,1662030552698,1662106982582,0.8846051388888889,91,6,0,0.49204220833333345
69,852,1662037004356,1662097174469,0.6964133449074074,120,3,0,0.5342500000000001
69,853,1662030997817,1662086395228,0.641173738425926,14,0,0,0.5
69,854,1662030635016,1662031315602,0.007877152777777778,16,0,0,0.5
69,855,1662030977137,1662088901167,0.6704170138888889,22,0,0,0.5
69,858,1662038896104,1662038956424,0.0006981481481481482,2,0,0,0.5
69,859,1662031040712,1662097116282,0.7647635416666667,90,3,0,0.39709722222222227
69,863,1662031218843,1662104706327,0.8505495833333333,55,5,0,0.6105925
69,864,1662031160022,1662097841981,0.7717819328703703,20,1,0,0.42500000000000004
69,865,1662032062291,1662086763136,0.6331116319444444,124,4,0,0.5808250000000001
69,866,1662086428893,1662090286390,0.04464695601851852,20,1,0,0.42500000000000004
69,867,1662080775588,1662107564844,0.31006083333333334,65,1,0,0.55
69,868,1662031472604,1662031923339,0.005216840277777778,10,0,0,0.5
69,869,1662032099296,1662034944709,0.03293302083333333,12,1,0,0.55
69,870,1662032110498,1662089728878,0.6668793981481481,104,8,0,0.5668100220833336
69,871,1662032844474,1662100703153,0.7854013773148149,64,3,0,0.5342500000000001
69,872,1662032016996,1662032338449,0.0037205208333333335,2,0,0,0.5
69,873,1662032423792,1662102204875,0.8076514236111111,70,4,0,0.67195
69,874,1662032725600,1662081828481,0.5683203819444445,16,0,0,0.5
69,875,1662036257832,1662101255795,0.7522912384259259,40,4,0,0.44072083333333334
69,876,1662033416056,1662106847159,0.849897025462963,558,28,0,0.4230887201200528
69,877,1662035117353,1662086831488,0.5985432291666667,111,3,0,0.5342500000000001
69,878,1662033917311,1662105537338,0.8289354976851852,188,6,0,0.6495332500000001
69,879,1662034147820,1662105718899,0.8283689699074074,99,6,0,0.6238832500000001
69,882,1662035590847,1662107190587,0.8287006944444445,125,3,0,0.6355000000000001
69,883,1662035590847,1662036846646,0.014534710648148147,13,0,0,0.5
69,884,1662038358947,1662087625568,0.5702155208333334,20,2,0,0.4658333333333334
69,885,1662036595369,1662106923493,0.8139829166666667,37,0,0,0.5
69,886,1662036639022,1662098389435,0.7147038541666667,222,13,0,0.4419684753209331
69,887,1662036339099,1662044808960,0.09803079861111111,52,2,0,0.5950000000000001
69,888,1662036339099,1662088118734,0.5993013310185186,52,1,0,0.55
69,889,1662086449992,1662088140218,0.019562800925925924,10,0,0,0.5
69,890,1662036846127,1662098154438,0.7095869328703703,71,7,0,0.3688679649305557
69,891,1662082960674,1662090061921,0.0821903587962963,41,2,0,0.4658333333333334
69,892,1662095591964,1662097422708,0.021189166666666665,10,0,0,0.5
69,893,1662040038210,1662090286390,0.5815761574074074,31,0,0,0.5
69,894,1662040685276,1662042785034,0.02430275462962963,10,0,0,0.5
69,895,1662040888322,1662100173443,0.6861703819444445,50,2,0,0.4658333333333334
69,896,1662041235335,1662042907544,0.019354270833333333,10,0,0,0.5
69,897,1662042173937,1662100775349,0.6782570833333333,51,5,0,0.38659284722222237
69,898,1662041566776,1662041566776,0.0,1,0,0,0.5
69,899,1662041844868,1662107068119,0.7548987384259259,84,2,0,0.48250000000000004
69,900,1662042097397,1662043857091,0.020366828703703703,2,0,0,0.5
69,902,1662043582970,1662061415800,0.20639849537037036,17,0,0,0.5
69,903,1662044466895,1662107371820,0.7280662615740741,109,5,0,0.3654729398148149
69,904,1662045838059,1662098445990,0.6088880902777778,32,2,0,0.5950000000000001
69,905,1662047232866,1662105526981,0.6747004050925925,62,4,0,0.5356583333333335
69,906,1662082064842,1662107907139,0.2991006597222222,83,7,0,0.5787854875
69,907,1662098378137,1662098378137,0.0,1,0,0,0.5
69,908,1662099350504,1662099876252,0.006085046296296296,6,0,0,0.5
69,910,1662047517538,1662105718899,0.6736268634259259,12,0,0,0.5
69,912,1662048708086,1662108597267,0.6931618171296297,66,2,0,0.5950000000000001
69,913,1662055330602,1662107018746,0.5982424074074074,93,6,0,0.5922165833333335
69,914,1662086878442,1662106028173,0.22164040509259259,12,0,0,0.5
69,915,1662078858660,1662104882444,0.3012012037037037,116,7,0,0.6479949250000001
69,916,1662080073394,1662099306352,0.22260368055555554,10,2,0,0.48250000000000004
69,918,1662085803190,1662099432942,0.15775175925925927,11,0,0,0.5
69,920,1662082393553,1662098746664,0.18927211805555555,69,5,0,0.4910070833333335
69,921,1662081655932,1662106522726,0.2878101157407407,110,4,0,0.67195
69,922,1662082449042,1662099876252,0.20170381944444443,127,7,0,0.3824790760416668
69,923,1662083051450,1662088169458,0.0592362037037037,42,2,0,0.4658333333333334
69,924,1662083092971,1662087871591,0.05530810185185185,106,3,0,0.6355000000000001
69,926,1662084913897,1662106251069,0.24695800925925926,30,0,0,0.5
69,927,1662083520999,1662106982582,0.271546099537037,129,9,0,0.8062897555000001
69,930,1662085637736,1662106219238,0.2382118287037037,20,1,0,0.55
69,931,1662084068794,1662091970718,0.0914574537037037,80,8,0,0.5458625220833335
69,932,1662084100940,1662107550311,0.27140475694444444,72,1,0,0.42500000000000004
69,933,1662085868973,1662089354625,0.040343194444444445,80,5,0,0.704755
69,934,1662089396055,1662106982582,0.2035477662037037,33,3,0,0.6355000000000001
69,935,1662084022239,1662085986453,0.02273395833333333,10,2,0,0.4658333333333334
69,936,1662085609302,1662093334469,0.08941165509259259,25,2,0,0.5950000000000001
69,937,1662087220236,1662089402012,0.025252037037037038,19,1,0,0.42500000000000004
69,940,1662088881515,1662109147416,0.23455903935185185,55,2,0,0.5950000000000001
69,941,1662091266661,1662097422708,0.07125054398148148,53,4,0,0.45297083333333343
69,942,1662090242788,1662096137755,0.06822878472222223,10,0,0,0.5
69,943,1662097817510,1662108597267,0.12476570601851852,21,0,0,0.5
69,944,1662107747922,1662108885220,0.013163171296296296,2,0,0,0.5
