capability,worker_id,first_task_end_ms,last_task_end_ms,active_span_days,task_count,hidden_calibration_exposures,reentry30_count,final_reputation
50,469,1666230408395,1666307581258,0.8932044328703703,2,1,0,0.42500000000000004
50,483,1667998657287,1670385336971,27.623607453703702,365,22,0,0.5087913771742766
50,486,1670336837927,1670338005863,0.013517777777777778,21,1,0,0.55
50,489,1665809597973,1665821579576,0.13867596064814816,3,1,0,0.42500000000000004
50,617,1665835239218,1666159305834,3.7507710185185186,25,1,0,0.42500000000000004
50,624,1665974362666,1668184897415,25.58489292824074,277,10,0,0.6072261428875002
50,631,1665819209903,1666157360603,3.91378125,29,3,0,0.6355000000000001
50,644,1666217032354,1666226677682,0.11163574074074074,2,0,0,0.5
50,668,1667960549785,1667975251304,0.1701564699074074,87,3,0,0.5025833333333334
50,683,1665791641723,1666230274027,5.076762777777778,336,12,0,0.7625106732632502
50,691,1665877247646,1666313267357,5.0465244328703704,127,6,0,0.49204220833333345
50,692,1665830724595,1666239735630,4.733924016203703,7,1,0,0.55
50,693,1666160480584,1666312226716,1.7563209722222222,23,0,0,0.5
50,735,1666309245366,1666310506141,0.01459230324074074,3,0,0,0.5
50,766,1665829333041,1666307581258,5.535280289351852,89,4,0,0.4271097222222223
50,769,1666257800992,1666381532145,1.4320735300925926,6,0,0,0.5
50,771,1665792514953,1666380652003,6.807141782407407,2025,108,0,0.4341054688561824
50,796,1666278398699,1666278398699,0.0,1,0,0,0.5
50,805,1665812879916,1670320752965,52.17445658564815,1325,47,0,0.7132188660479439
50,817,1670310356675,1670322035374,0.13517012731481481,84,7,0,0.4543664145833335
50,821,1665796065954,1670395421145,53.23327767361111,169,6,1,0.5042922083333334
50,825,1670313326729,1670333802391,0.23698682870370372,39,2,0,0.4658333333333334
50,827,1666158371767,1668184652310,23.452321099537038,712,35,0,0.6945225918956168
50,828,1665880525001,1666257341507,4.361302152777778,183,5,0,0.5654258333333334
50,832,1665825015627,1670312973621,51.94395826388889,995,60,0,0.5199322885186846
50,834,1665797953692,1673355065175,87.46656809027778,1208,60,1,0.7512805928510902
50,837,1665935920939,1670364830765,51.26053039351852,1051,55,0,0.7101672327948635
50,839,1666160124217,1670404182947,49.12105011574074,309,20,1,0.5271493997752079
50,841,1665935423637,1665935423637,0.0,1,0,0,0.5
50,846,1666230348413,1666329214741,1.1442862037037036,22,0,0,0.5
50,848,1673347855695,1673356210218,0.09669586805555555,106,5,0,0.3654729398148149
50,867,1665901767702,1666396420725,5.725150729166667,160,3,0,0.6355000000000001
50,869,1666362788676,1666419830449,0.6602057060185185,25,3,0,0.5025833333333334
50,876,1666170193523,1666380379300,2.432705752314815,24,0,0,0.5
50,879,1665796814611,1666265314990,5.422458090277778,455,16,0,0.8777998003030836
50,885,1666224895374,1670405946185,48.39179179398148,5818,282,0,0.7831944852621124
50,891,1666233931513,1666380264753,1.6936717592592592,44,2,0,0.4658333333333334
50,895,1670328589667,1670333274640,0.054224224537037034,11,0,0,0.5
50,897,1665795608845,1668184523647,27.649476875,341,13,0,0.5791550935200815
50,898,1665829592356,1668036962314,25.548263402777778,485,29,0,0.21696940168586737
50,901,1665829743702,1668066668468,25.890332939814815,538,26,0,0.19520016921474415
50,904,1665930160550,1665973282534,0.49909703703703706,4,0,0,0.5
50,912,1665819632729,1666375488730,6.433518530092592,646,30,0,0.7968954189745551
50,916,1666158664834,1670404749821,49.14450216435185,250,12,0,0.3910299013005353
50,920,1666308068753,1668125084761,21.03027787037037,23,3,0,0.51925
50,927,1665838990203,1666316385337,5.525406643518519,177,12,0,0.29860599487197337
50,934,1665799577090,1666318684606,6.008188842592593,1050,51,0,0.4638239257597768
50,936,1666166230386,1666367701077,2.3318367013888888,48,1,0,0.55
50,938,1665791574420,1670376344624,53.06446995370371,1827,78,1,0.38110529404233745
50,940,1665791028528,1670385831157,53.1805859837963,5957,303,0,0.2967706909096931
50,952,1666188883373,1666328584975,1.6169166898148148,11,0,0,0.5
50,954,1665803248560,1670393372908,53.126439212962964,4908,277,0,0.31520744541265994
50,955,1665836643812,1666342480308,5.854589074074074,189,5,0,0.5970925000000001
50,965,1665750581088,1670329629727,52.99824813657408,1390,76,0,0.7262421519204246
50,966,1665840019278,1666371238526,6.148370925925926,368,18,0,0.29155949750822774
50,968,1667960784701,1670406587205,28.30789935185185,3419,168,0,0.6193726447187342
50,971,1665796896323,1668041832083,25.98305277777778,1206,56,0,0.5444385512185941
50,975,1665791355380,1666324787985,6.173988483796296,1764,81,0,0.5117836618737591
50,977,1666241153913,1666380323407,1.6107580324074073,8,0,0,0.5
50,980,1668059067949,1668065233777,0.07136375,113,5,0,0.6227425000000002
50,987,1665808942848,1666395726505,6.791477511574074,1014,46,0,0.680345908421412
50,1003,1665846649176,1666159846865,3.6249732523148146,56,5,0,0.704755
50,1007,1666260131886,1666349661148,1.0362183101851852,13,0,0,0.5
50,1010,1666313357225,1666319183509,0.0674338425925926,7,0,0,0.5
50,1014,1665750581088,1673419143202,88.75650594907407,12793,616,1,0.557080323742857
50,1016,1665795955728,1670311261453,52.26048292824074,628,33,0,0.6545021442181482
50,1021,1665888559795,1665946416688,0.6696399652777778,3,0,0,0.5
50,1042,1665807754833,1666317377173,5.898406712962963,132,4,0,0.67195
50,1047,1665807724980,1668004095937,25.420960150462964,34,5,0,0.4068664583333334
50,1054,1665874083358,1668186307394,26.761852268518517,559,21,0,0.4054384459557278
50,1056,1665839452974,1666371407102,6.156876481481482,30,2,0,0.5950000000000001
50,1081,1665917659155,1666395248560,5.527655150462963,319,24,0,0.6064070161646977
50,1091,1670397386153,1670404979155,0.08788196759259259,267,14,0,0.540951754006427
50,1097,1665912819095,1666393506518,5.563511840277778,49,1,0,0.55
50,1105,1670397795765,1670402175801,0.050694861111111114,58,4,0,0.5523250000000001
50,1113,1670399431823,1670404221689,0.05543826388888889,106,8,0,0.48438451895833357
50,1119,1670335333586,1670391694148,0.6523213194444445,180,8,0,0.6004441637500002
50,1120,1665803954394,1666310634690,5.864355277777777,95,3,0,0.6355000000000001
50,1122,1665859098154,1670308147257,51.49362387731482,197,6,0,0.6604682500000002
50,1123,1665837063112,1668185063561,27.175931122685185,4119,217,0,0.5301624979728452
50,1133,1666224895374,1666233794043,0.10299385416666666,4,0,0,0.5
50,1135,1665815034086,1665937308124,1.4152087731481482,67,4,0,0.67195
50,1138,1665795215267,1666392441227,6.9123375,677,23,0,0.5734806788427457
50,1139,1665803248560,1673415298158,88.10242590277778,4076,203,1,0.7981712211497557
50,1147,1667962877878,1668164545543,2.3341164930555554,731,33,0,0.3740317109788162
50,1148,1665817411658,1666235796394,4.842415925925926,2,0,0,0.5
50,1156,1670400242660,1670404979155,0.05482054398148148,125,6,0,0.5922165833333335
50,1159,1665946416688,1665961493815,0.17450378472222222,3,0,0,0.5
50,1161,1665845528440,1666310592219,5.382682627314815,124,6,0,0.6238832500000001
50,1164,1667960750185,1667975053526,0.16554792824074074,87,3,0,0.51925
50,1166,1666162045197,1666169833894,0.09014695601851852,2,0,0,0.5
50,1171,1667966150576,1673416635255,63.084313414351854,7296,342,1,0.7301386213050741
50,1174,1665809485817,1665957695395,1.7153886342592592,27,4,0,0.48463750000000005
50,1177,1665823641902,1666221741269,4.6076315625,93,9,0,0.6617140198750002
50,1180,1665804059410,1670321939091,52.29027408564815,686,27,0,0.6592337463297442
50,1184,1665800385756,1670404768380,53.291465555555554,7120,365,0,0.6714636848434175
50,1190,1665817280559,1666320529996,5.824646261574074,164,6,0,0.298899265625
50,1192,1667965323758,1668166801963,2.3319236689814815,830,38,0,0.4119081117906908
50,1204,1666230697752,1666273392591,0.49415322916666665,10,1,0,0.55
50,1212,1665885822731,1665885822731,0.0,1,0,0,0.5
50,1227,1665802377127,1666332944322,6.1408240162037036,166,6,0,0.2650945588348766
50,1257,1666151649800,1666151649800,0.0,1,0,0,0.5
50,1323,1666168178386,1666168178386,0.0,1,0,0,0.5
50,1329,1668129387196,1668148745822,0.2240581712962963,75,4,0,0.5356583333333335
50,1330,1665838836009,1668036732270,25.438614131944444,341,16,0,0.5917897580063666
50,1340,1670402243186,1670406587205,0.050277997685185184,102,11,0,0.28452021269377487
50,1351,1668085359620,1668101822214,0.19053928240740742,51,5,0,0.4910070833333335
50,1397,1670398248477,1670406002921,0.08975050925925926,71,5,0,0.5654258333333334
50,1459,1665750581088,1670382626741,53.611639502314816,2794,146,0,0.5179009955111891
50,1464,1665793010117,1668164572794,27.448642094907406,158,8,0,0.5757402720833333
50,1467,1665907882914,1665962958147,0.6374448263888889,2,0,0,0.5
50,1469,1666158666900,1666158666900,0.0,1,0,0,0.5
50,1484,1666174029215,1670310319380,47.87372876157407,33,2,1,0.4658333333333334
50,1485,1666167577592,1670312012901,47.968001261574074,67,4,1,0.45738750000000006
50,1486,1666175910582,1670312032235,47.871778391203705,74,5,1,0.5654258333333334
50,1487,1666183186002,1670306069442,47.718558333333334,104,11,1,0.3938997588546095
50,1488,1666192617681,1670320160294,47.77248394675926,84,1,1,0.42500000000000004
50,1489,1666162930617,1666323790095,1.861799513888889,27,0,0,0.5
50,1490,1666164242023,1666349686410,2.1463470717592594,8,0,0,0.5
50,1491,1666162278546,1670307524513,47.977383877314814,97,1,1,0.55
50,1492,1666166916266,1666334154859,1.935631863425926,52,2,0,0.48250000000000004
50,1493,1666162337168,1670314706149,48.05982616898148,113,6,1,0.5922165833333335
50,1494,1666162520294,1670305724973,47.953757858796294,89,8,1,0.7249792825000001
50,1496,1666162200860,1666366889719,2.3690840162037037,12,0,0,0.5
50,1497,1666163059328,1670311082471,48.00952711805556,69,6,1,0.5042922083333334
50,1498,1666237206477,1666373546579,1.578010439814815,20,1,0,0.55
50,1499,1666167246815,1670315611179,48.01347643518518,211,9,1,0.3639568926508489
50,1500,1666159822273,1666380392421,2.5528952314814815,286,16,0,0.4795139491260539
50,1501,1666162435783,1670375226623,48.759153240740744,161,7,1,0.35334483298611125
50,1502,1666163204781,1670316147229,48.06646351851852,164,9,1,0.4186815369409724
50,1505,1666159590282,1666321850580,1.8780127083333333,114,5,0,0.704755
50,1507,1666162545718,1666392634975,2.6630701041666667,90,8,0,0.3493647401195989
50,1508,1666162204940,1670304949598,47.94843354166667,135,9,1,0.6575592225833335
50,1509,1666216615610,1670305063650,47.320000462962966,83,2,1,0.5950000000000001
50,1510,1665801314708,1670315811575,52.25112114583333,114,5,1,0.4799820833333333
50,1512,1666170099265,1670306222749,47.871799583333335,96,9,1,0.31357042902575244
50,1513,1666164991407,1666323566057,1.8353547453703705,33,1,0,0.42500000000000004
50,1514,1666181159764,1666381689253,2.3209431597222223,38,2,0,0.5950000000000001
50,1515,1666162966337,1670315811575,48.065338402777776,93,4,1,0.5356583333333335
50,1516,1666221567696,1670307699039,47.29318684027778,100,8,1,0.3290245787673613
50,1519,1666162558783,1670303718541,47.93008979166667,91,5,1,0.3654729398148149
50,1520,1665902947974,1666344676043,5.112593391203704,17,0,0,0.5
50,1521,1666162749405,1670307605437,47.97287074074074,110,6,1,0.3875321273148149
50,1522,1666162431839,1670303874127,47.933359814814814,249,16,0,0.5482040893229289
50,1524,1666162244936,1670304986866,47.948401967592595,94,8,1,0.24651056332722482
50,1538,1665890411813,1666170198372,3.238270358796296,4,0,0,0.5
50,1539,1666161440294,1666319861742,1.8335815740740742,67,6,0,0.5922165833333335
50,1541,1666164280292,1670306517434,47.94255951388889,203,9,1,0.6575592225833335
50,1542,1666165317251,1666320558946,1.7967788773148148,32,0,0,0.5
50,1547,1666171775095,1666396178313,2.5972594675925924,50,3,0,0.51925
50,1548,1666218303057,1670312054915,47.38138724537037,123,8,1,0.6380287658333336
50,1549,1666159559910,1666392566456,2.696835023148148,87,0,0,0.5
50,1553,1666162075853,1666318877651,1.814835625,198,11,0,0.696611294070625
50,1558,1666183822316,1670309039400,47.74556810185185,58,1,1,0.55
50,1560,1670403873652,1670406140161,0.026232743055555556,23,2,0,0.5950000000000001
50,1564,1666272865923,1666317931951,0.5215975462962963,4,0,0,0.5
50,1567,1666181574373,1666373380897,2.2199829166666665,176,15,0,0.4983137201413571
50,1568,1666166986810,1670372808325,48.678489756944444,97,10,1,0.4088392114300349
50,1572,1668174844623,1670391765572,25.658807280092592,560,26,0,0.6305060305115118
50,1573,1666172407732,1666380102573,2.403875474537037,32,1,0,0.42500000000000004
50,1581,1665818431944,1670402745435,53.05918392361111,28,0,1,0.5
50,1582,1666159758811,1666356097357,2.272436875,120,7,0,0.4592235395833335
50,1586,1666182062855,1666328215806,1.6915850810185185,17,1,0,0.55
50,1588,1666170119586,1666354714216,2.136511921296296,12,0,0,0.5
50,1589,1665823372358,1666309758038,5.629463888888889,32,1,0,0.55
50,1592,1665826889177,1666318193161,5.686388703703703,10,1,0,0.42500000000000004
50,1593,1666167708570,1670313134306,47.97946453703704,70,2,1,0.5950000000000001
50,1595,1666160690440,1666380174644,2.540326435185185,206,8,0,0.3739657270023149
50,1596,1666170073789,1666316430043,1.693938125,23,0,0,0.5
50,1598,1666370872803,1666383668243,0.14809537037037038,2,1,0,0.55
50,1602,1666158931135,1666320985386,1.8756279050925926,5,0,0,0.5
50,1606,1666162794238,1670310899110,48.01047305555556,81,3,1,0.5342500000000001
50,1613,1665817152489,1666382243729,6.5404078703703705,801,34,0,0.49771562715971784
50,1615,1665809130091,1666396420725,6.797345300925926,1162,46,0,0.6024005681733052
50,1618,1665816486043,1666319594467,5.823014166666667,432,25,0,0.5594392812697047
50,1623,1665898541718,1666240330006,3.955882962962963,40,0,0,0.5
50,1625,1666158666900,1668058004977,21.98307959490741,91,1,0,0.55
50,1628,1665834134959,1668167417261,27.005582199074073,435,30,0,0.6221935056655585
50,1630,1665796896323,1666334156327,6.218287083333333,204,10,0,0.6751366336583335
50,1632,1665798649623,1666387272240,6.812761770833333,361,16,0,0.5016818337172935
50,1633,1665817362682,1666388269233,6.607714710648148,274,13,0,0.5846928119825816
50,1634,1665796960793,1666419830449,7.2091395370370375,888,40,0,0.37902648905066716
50,1636,1666166537823,1673419379244,83.94492385416666,4110,215,1,0.674472848600463
50,1641,1665834231178,1666261156861,4.9412694791666665,92,3,0,0.6355000000000001
50,1642,1665791423604,1666310245848,6.004887083333333,146,9,0,0.3295883816429399
50,1643,1665794991109,1666327109249,6.158774768518518,952,42,0,0.5910088795285606
50,1645,1665814070159,1666358533302,6.301656747685185,113,5,0,0.5970925000000001
50,1646,1665804985831,1666383809827,6.699351805555556,167,5,0,0.4541209722222223
50,1649,1665806770387,1666227682974,4.871673460648148,99,4,0,0.45738750000000006
50,1650,1665818087502,1666160026819,3.9576309837962964,191,11,0,0.7482729702925002
50,1651,1665816821227,1666320148563,5.825547870370371,765,36,0,0.3898695337198179
50,1652,1665822075775,1666401527685,6.706619328703704,2008,113,0,0.7645893912699872
50,1653,1665818940064,1666382355321,6.521009918981481,1249,51,0,0.4776942767582957
50,1654,1665818660667,1665964965642,1.6933446180555556,46,6,0,0.39864786805555563
50,1655,1665818925595,1666401527685,6.743079745370371,3085,142,0,0.4834566419605597
50,1656,1665824268293,1666395372046,6.609997141203704,1726,83,0,0.23144111791157918
50,1657,1665818101710,1666371899353,6.409694942129629,1492,85,0,0.48648909725050193
50,1658,1665880769372,1666396386989,5.967796493055555,1212,65,0,0.8058764957182195
50,1659,1665819783007,1666389349756,6.592207743055556,1619,80,0,0.37516501144563624
50,1661,1665819570398,1666393969950,6.648142962962963,2863,145,0,0.38218837810974576
50,1662,1665820920440,1666396420725,6.660882928240741,1683,85,0,0.5356139048575616
50,1663,1665823616121,1666396420725,6.629682916666667,3419,156,0,0.23388674446114738
50,1664,1665820066916,1666392634975,6.626945127314815,2197,112,0,0.4970285995562456
50,1665,1665828023186,1670311092245,51.887373368055556,1888,83,0,0.47867543058201417
50,1666,1665822724204,1666389349756,6.558166111111111,2727,123,0,0.5109381299252139
50,1667,1665823620643,1666160690440,3.9012707986111113,97,7,0,0.5139213208333334
50,1668,1665884135200,1666380395650,5.743755208333333,496,18,0,0.38564607258032224
50,1669,1665836023927,1666396386989,6.485683587962963,594,26,0,0.5235242196405729
50,1671,1665831193678,1666395341314,6.529486527777777,179,10,0,0.36432576876206607
50,1672,1665830636362,1666380246280,6.361225902777778,58,6,0,0.6373832500000002
50,1673,1665844705987,1666230414634,4.464220451388889,79,5,0,0.5654258333333334
50,1674,1665883255031,1666254075704,4.2919059375,136,11,0,0.5125680166914586
50,1675,1665914285747,1665967470120,0.6155598726851852,4,0,0,0.5
50,1676,1665851543237,1666373546579,6.041705347222222,727,37,0,0.5486990321165056
50,1677,1665835479091,1666395700238,6.484041053240741,191,6,0,0.6088832500000001
50,1678,1665836777100,1666226446249,4.510059594907408,127,6,0,0.47843109722222227
50,1679,1665897261026,1666323248275,4.930407974537037,94,5,0,0.4541209722222223
50,1680,1665840127055,1666309264570,5.429832349537037,54,2,0,0.4658333333333334
50,1681,1665838832376,1666396406770,6.453407337962963,1628,64,0,0.6790130371885694
50,1682,1665870183219,1670359871494,51.963984664351855,2327,119,0,0.4151300104544527
50,1684,1665843565751,1666309154379,5.3887572685185186,107,0,0,0.5
50,1686,1665903537839,1665921179800,0.20418936342592592,3,1,0,0.55
50,1688,1665921159432,1668101800129,25.238896956018518,169,11,0,0.3950770922269619
50,1690,1665986392178,1666326287266,3.933970925925926,35,2,0,0.3637500000000001
50,1691,1665933240764,1666393502226,5.32710025462963,354,16,0,0.5229720126507804
50,1692,1665972817517,1666227042482,2.942418576388889,119,8,0,0.5170331481250001
50,1693,1665977768496,1666229756279,2.9165252662037036,35,3,0,0.4273750000000001
50,1695,1666158086546,1666396386989,2.7581069791666666,446,22,0,0.3915899953062058
50,1696,1666167608861,1666396386989,2.647895,412,22,0,0.5507278684672483
50,1697,1666160432459,1666232087932,0.8293457523148148,11,0,0,0.5
50,1698,1666350460833,1666419830449,0.8028890740740741,24,0,0,0.5
50,1705,1666158716926,1666396406770,2.7510398611111113,738,30,0,0.6094671995246109
50,1706,1666226143697,1666226143697,0.0,1,0,0,0.5
50,1708,1666218697186,1666361720305,1.6553601736111112,11,0,0,0.5
50,1712,1666183078044,1666320985386,1.5961497916666667,48,5,0,0.5654258333333334
50,1715,1666181664420,1666357768905,2.0382463541666667,95,8,0,0.5502791887500001
50,1719,1666185102516,1666319940810,1.5606284027777777,14,0,0,0.5
50,1720,1666162372686,1670307170062,47.97219185185185,76,5,1,0.3654729398148149
50,1721,1666162451922,1670311716348,48.023893819444446,160,4,1,0.67195
50,1722,1666166135399,1666339778226,2.0097549421296295,28,2,0,0.5950000000000001
50,1723,1666172950730,1666365910683,2.2333327893518518,15,1,0,0.42500000000000004
50,1724,1666163541608,1670317420087,48.07729721064815,96,4,1,0.4271097222222223
50,1725,1666162491541,1670306431126,47.96226371527778,89,4,1,0.34096273148148154
50,1727,1666172468433,1670316485969,47.96316592592593,162,4,1,0.48463750000000005
50,1728,1666162166692,1670324391895,48.1739028125,96,3,1,0.39709722222222227
50,1729,1666368747824,1666368747824,0.0,1,0,0,0.5
50,1730,1666163102874,1666361720305,2.298812858796296,30,2,0,0.4658333333333334
50,1732,1666166192470,1670310306908,47.96428747685185,90,4,1,0.35207847222222227
50,1733,1666164599593,1670307819006,47.9539283912037,168,11,1,0.5846931379414586
50,1735,1666320687352,1670308841619,46.159192905092596,174,10,1,0.4154576617190973
50,1736,1666170966765,1666320687352,1.732877164351852,29,3,0,0.39709722222222227
50,1739,1666328584975,1666373380897,0.5184713194444445,3,0,0,0.5
50,1740,1666332603914,1666392566456,0.6940109027777778,12,0,0,0.5
50,1741,1666170428045,1666317721795,1.7047887731481481,8,0,0,0.5
50,1742,1666161193036,1670305694847,47.96877096064815,111,4,1,0.44072083333333334
50,1743,1666253020528,1670309845223,46.953989525462966,19,2,1,0.5950000000000001
50,1744,1666162312545,1666359388419,2.280970763888889,122,6,0,0.49204220833333345
50,1745,1666162295039,1666372093246,2.428219988425926,9,0,0,0.5
50,1746,1666170265620,1666358412900,2.1776305555555555,17,1,0,0.55
50,1747,1666167341921,1670315723908,48.01368040509259,78,1,1,0.55
50,1748,1666176154492,1670308262254,47.82532131944444,163,5,1,0.5116487500000001
50,1749,1666162151030,1670315786821,48.07448832175926,102,4,1,0.3823562500000001
50,1750,1666164498300,1666348930305,2.1346296875,17,2,0,0.5950000000000001
50,1751,1666162207654,1670324942385,48.17980012731481,86,1,1,0.55
50,1752,1666237277778,1670325951327,47.32261052083334,159,10,1,0.3105573635269195
50,1753,1666162459078,1670305692328,47.954088541666664,131,9,1,0.6575592225833335
50,1754,1666162785721,1666330514542,1.941305798611111,10,1,0,0.42500000000000004
50,1755,1666162159469,1666338106518,2.0364241782407406,11,0,0,0.5
50,1757,1666166098002,1670307011570,47.92724037037037,83,3,1,0.6355000000000001
50,1758,1666232752785,1670313729982,47.23353237268518,68,4,1,0.5523250000000001
50,1759,1666170818590,1670307059316,47.87315655092593,100,4,1,0.45738750000000006
50,1760,1666213574638,1670307474965,47.38310563657407,97,4,1,0.67195
50,1761,1666218710851,1670310242875,47.355694722222225,87,4,1,0.4271097222222223
50,1766,1666170014097,1666276985018,1.238089363425926,11,0,0,0.5
50,1769,1666170491611,1666254736363,0.975055,7,1,0,0.55
50,1771,1666157380255,1666316722869,1.8442432175925927,13,1,0,0.55
50,1773,1666158804059,1666387286749,2.6444755787037035,415,24,0,0.38007169351031905
50,1774,1666158638349,1670329860856,48.27803827546296,965,39,0,0.46887397374544726
50,1775,1666189358581,1666319861742,1.5104532523148149,24,0,0,0.5
50,1779,1666160078633,1666225584656,0.7581715625,4,0,0,0.5
50,1780,1666308040847,1666319721589,0.13519377314814815,2,0,0,0.5
50,1782,1666184803644,1666238718603,0.6240157291666667,6,0,0,0.5
50,1784,1666226959625,1666317061219,1.0428425231481482,3,0,0,0.5
50,1786,1666163023253,1666313899695,1.7462551157407407,43,1,0,0.55
50,1787,1666253186138,1666371116288,1.3649322916666666,4,1,0,0.42500000000000004
50,1788,1666158846084,1666169833894,0.12717372685185185,2,0,0,0.5
50,1791,1666160589386,1666226381941,0.7614879050925926,4,0,0,0.5
50,1792,1666184959726,1666311551262,1.4651798148148147,17,1,0,0.42500000000000004
50,1793,1666158952344,1666315275339,1.8092939236111112,75,6,0,0.39864786805555563
50,1794,1666248841881,1666366889719,1.3662944212962962,15,1,0,0.42500000000000004
50,1795,1666157633626,1666224509485,0.7740261458333333,2,0,0,0.5
50,1797,1666226339085,1666226339085,0.0,1,0,0,0.5
50,1799,1666160649125,1666160649125,0.0,1,0,0,0.5
50,1802,1666170198372,1666229849540,0.690407037037037,2,0,0,0.5
50,1804,1666158885047,1666381557720,2.5772300115740743,34,0,0,0.5
50,1806,1666158566363,1666216615610,0.6718662847222222,4,1,0,0.55
50,1807,1666157216292,1666383432651,2.6182448958333335,97,2,0,0.3637500000000001
50,1808,1666160750574,1666312172357,1.7525669328703704,26,2,0,0.5950000000000001
50,1809,1666231694839,1666306748689,0.8686788194444445,2,0,0,0.5
50,1811,1666220765894,1666309817829,1.0306936921296297,3,0,0,0.5
50,1812,1666159161177,1666227051531,0.7857679861111111,13,0,0,0.5
50,1813,1666157665505,1666226518262,0.7969069097222222,30,1,0,0.55
50,1817,1666159231677,1666346550884,2.168046377314815,148,4,0,0.5523250000000001
50,1818,1666183459024,1666373025554,2.194057060185185,22,1,0,0.55
50,1820,1666230476318,1666233758686,0.03799037037037037,2,0,0,0.5
50,1822,1666308912556,1666396386989,1.0124355671296297,21,0,0,0.5
50,1823,1666158398440,1666159885322,0.017209282407407406,2,0,0,0.5
50,1824,1666241042311,1666312996750,0.8328060069444444,6,1,0,0.55
50,1825,1666175728587,1668144112480,22.782220983796297,63,1,0,0.55
50,1826,1666191287616,1666235859462,0.5158778472222222,8,0,0,0.5
50,1828,1666235464195,1666328658086,1.0786329976851852,52,3,0,0.6355000000000001
50,1830,1666230838876,1666230838876,0.0,1,0,0,0.5
50,1832,1666158262369,1666229458648,0.8240310069444444,5,0,0,0.5
50,1834,1666157377950,1666310043438,1.7669616666666668,14,1,0,0.55
50,1835,1666157547905,1666218878034,0.7098394560185185,4,1,0,0.55
50,1837,1666157893467,1666157893467,0.0,1,0,0,0.5
50,1838,1666239582895,1666396420725,1.815252662037037,7,1,0,0.42500000000000004
50,1839,1666158754823,1666235237047,0.8852109259259259,20,0,0,0.5
