capability,worker_id,first_task_end_ms,last_task_end_ms,active_span_days,task_count,hidden_calibration_exposures,reentry30_count,final_reputation
126,6318,1671623339019,1671631142663,0.0903199537037037,1184,65,0,0.3970369579770207
126,6353,1671624629060,1671633859416,0.10683282407407407,484,27,0,0.38576596410408526
126,6400,1671429592949,1671633988453,2.3656887037037038,804,47,0,0.7970018435306734
126,6411,1671623742408,1671634769498,0.1276283564814815,2101,115,0,0.5823423407844126
126,6564,1671614593763,1671621041543,0.07462708333333333,100,9,0,0.5635846032083336
126,6626,1671618796527,1671633817572,0.1738546875,1491,89,0,0.7114282780114705
126,6646,1671429733699,1671623579653,2.2435874305555554,104,4,0,0.5356583333333335
126,6658,1671627724736,1671634149242,0.07435770833333333,162,8,0,0.7062804325000002
126,6666,1671615693231,1671619442693,0.043396550925925925,200,9,0,0.6892258892500001
126,6673,1671620251617,1671631604087,0.1313943287037037,518,38,0,0.4046908902847136
126,6703,1671620867171,1671631759028,0.12606315972222223,692,36,0,0.36532355306253494
126,6742,1671429427898,1671633967091,2.3673517708333334,498,29,0,0.5970412983466591
126,6853,1671431035266,1671431035266,0.0,1,0,0,0.5
126,6884,1671616195699,1671626936407,0.12431375,1900,97,0,0.5646807280388538
126,6972,1671429731603,1671633834062,2.3622969791666666,1407,66,0,0.3286282986380035
126,6979,1671620485567,1671629804144,0.10785390046296296,1752,100,0,0.3626531963548254
126,6980,1671429543416,1671633509083,2.360713738425926,835,45,0,0.6823388330299226
126,6987,1671623342398,1671631565474,0.09517449074074075,102,6,0,0.6088832500000001
126,6989,1671620776511,1671634433512,0.15806714120370371,2206,111,0,0.46317513817851724
126,7153,1671618761061,1671633159192,0.16664503472222222,1400,75,0,0.5227539281514257
126,7214,1671429290697,1671429943441,0.007554907407407408,5,0,0,0.5
126,7280,1671624642932,1671633859416,0.10667226851851852,723,44,0,0.3590616107911807
126,7301,1671429335825,1671633907328,2.3677257291666667,204,13,0,0.3597799612351044
126,7308,1671617725494,1671634195513,0.1906252199074074,2546,144,0,0.4011376750292958
126,7316,1671620505598,1671635422629,0.17265082175925925,3615,174,0,0.8132240254750298
126,7332,1671619428475,1671622754151,0.03849162037037037,100,5,0,0.39019979166666674
126,7477,1671429880872,1671632140770,2.3409710416666667,3259,193,0,0.4991597669574521
126,7523,1671621966488,1671632140770,0.11775789351851852,748,48,0,0.3566087374080048
126,7548,1671620794200,1671634469471,0.15827859953703705,847,38,0,0.2589735290601185
126,7560,1671625207325,1671635438031,0.11841094907407407,951,33,0,0.6506057351741432
126,7562,1671617205037,1671621547890,0.050264502314814816,200,13,0,0.5594788350390554
126,7580,1671616488943,1671621041543,0.05269212962962963,100,2,0,0.5950000000000001
126,7597,1671628535085,1671633859416,0.06162420138888889,355,20,0,0.4849620120027959
126,7610,1671616581981,1671624440403,0.09095395833333333,107,5,0,0.6105925
126,7629,1671625356839,1671632779424,0.08590954861111111,912,48,0,0.36373188041962634
126,7683,1671615200827,1671621183235,0.06924083333333333,200,11,0,0.4899531555803474
126,7718,1671614533509,1671633834062,0.22338603009259259,1500,70,0,0.5337162242879201
126,7721,1671429614900,1671635438031,2.3822121643518517,1402,63,0,0.7366011508342517
126,7727,1671429398183,1671429880872,0.005586678240740741,19,1,0,0.55
126,7738,1671429645886,1671632688126,2.3500259259259257,236,11,0,0.7076229702925001
126,7765,1671625205205,1671633557535,0.0966704861111111,98,6,0,0.6373832500000002
126,7788,1671616903141,1671621872521,0.057515972222222225,200,9,0,0.7148758892500001
126,7830,1671623384606,1671630960163,0.08768005787037036,199,12,0,0.73686067326325
126,7891,1671621858816,1671628905794,0.08156224537037036,994,59,0,0.5021540635672587
126,7932,1671429057080,1671429330200,0.003161111111111111,14,0,0,0.5
126,7933,1671626844580,1671626908469,0.0007394560185185185,6,0,0,0.5
126,7935,1671621734936,1671633829901,0.13998802083333334,582,31,0,0.7185751277035793
126,7946,1671622287616,1671625392388,0.03593486111111111,100,9,0,0.5746096032083335
126,7950,1671620914344,1671633443951,0.14501859953703702,457,27,0,0.33331798762160264
126,7951,1671624328056,1671631840844,0.08695356481481481,348,11,0,0.5324809333581251
126,7965,1671617537186,1671631080771,0.1567544560185185,1893,116,0,0.6973804430637394
126,7969,1671623724685,1671625622304,0.02196318287037037,100,6,0,0.7342795000000001
126,7974,1671621782733,1671625622304,0.044439479166666664,596,30,0,0.9023427605968906
126,8003,1671627226824,1671634469471,0.08382693287037037,273,7,0,0.6044354875000001
126,8050,1671625605891,1671632558018,0.08046443287037038,100,4,0,0.67195
126,8209,1671619360989,1671621996686,0.030505752314814814,100,7,0,0.36695594409722226
126,8244,1671624069216,1671626369539,0.026624108796296297,28,1,0,0.55
126,8247,1671616195699,1671623018209,0.07896423611111111,200,14,0,0.4903498457497332
126,8255,1671429727338,1671633760210,2.361491574074074,1107,62,0,0.4672258147891899
126,8299,1671429008227,1671634014442,2.3727571180555556,1649,83,0,0.692689261642342
126,8314,1671617840658,1671624842813,0.08104346064814814,1491,73,0,0.21468341891611917
126,8327,1671617634688,1671633509083,0.1837314236111111,3548,190,0,0.5355328047639338
126,8337,1671429973899,1671429973899,0.0,1,0,0,0.5
126,8356,1671624850297,1671635438031,0.1225432175925926,2170,108,0,0.24528563044146154
126,8381,1671620460456,1671629804144,0.10814453703703704,2082,90,0,0.3291676913033872
126,8383,1671632463107,1671632976299,0.005939722222222222,30,2,0,0.48250000000000004
126,8385,1671620176856,1671629958044,0.11320819444444444,1899,88,0,0.2842555818995736
126,8394,1671624657083,1671632803433,0.09428645833333334,300,13,0,0.8729067085835502
126,8493,1671625432341,1671625531311,0.001145486111111111,12,1,0,0.55
126,8507,1671628810955,1671633855915,0.05839074074074074,46,1,0,0.42500000000000004
126,8511,1671429140695,1671431035266,0.021927905092592594,40,0,0,0.5
126,8549,1671429097534,1671429306468,0.0024182175925925925,5,0,0,0.5
126,8550,1671429097534,1671635432891,2.3881407060185187,2263,128,0,0.6055929794748927
126,8552,1671622528227,1671632808044,0.11897936342592592,335,20,0,0.4728670022805626
126,8563,1671615372610,1671633856393,0.21393267361111112,3314,177,0,0.5553246737700304
126,8569,1671634421222,1671635438031,0.011768622685185186,26,0,0,0.5
126,8572,1671628728692,1671633863821,0.059434363425925923,86,5,0,0.4966487500000001
126,8587,1671618970124,1671621654403,0.031068043981481483,100,5,0,0.704755
126,8601,1671617446180,1671633859416,0.18996800925925925,2598,147,0,0.33974145881972295
126,8606,1671626448355,1671633514260,0.08178130787037037,175,5,0,0.5361737500000001
126,8609,1671619870758,1671632550788,0.14675960648148148,203,9,0,0.5952512698750002
126,8615,1671428982932,1671431035266,0.023753865740740742,31,0,0,0.5
126,8624,1671619968997,1671632800454,0.1485122337962963,747,37,0,0.1597370571229014
126,8626,1671620011275,1671632798276,0.14799769675925925,727,32,0,0.28672988331794313
126,8630,1671429540828,1671429880872,0.003935694444444445,14,0,0,0.5
126,8635,1671623877932,1671626792076,0.03372851851851852,100,4,0,0.567325
126,8640,1671625025402,1671634514556,0.1098281712962963,1504,68,0,0.5584253412451101
126,8649,1671628472028,1671633957071,0.06348429398148148,327,17,0,0.15646860015142414
126,8657,1671628467096,1671634082924,0.06499800925925926,87,1,0,0.42500000000000004
126,8663,1671617990821,1671629795112,0.13662373842592593,1512,66,0,0.8446638845144097
126,8681,1671429724119,1671429748823,0.0002859259259259259,8,0,0,0.5
126,8683,1671614533509,1671618579596,0.04682971064814815,100,5,0,0.704755
126,8685,1671622716563,1671634056848,0.13125329861111112,1556,76,0,0.7046864568807488
126,8687,1671622424581,1671632786161,0.11992569444444444,1193,62,0,0.7662045346720596
126,8705,1671620409324,1671631537945,0.1288034837962963,100,6,0,0.44793356250000016
126,8709,1671429099732,1671429306468,0.002392777777777778,4,0,0,0.5
126,8721,1671429352744,1671632182065,2.347561585648148,115,4,0,0.4271097222222223
126,8734,1671624670990,1671634149242,0.10970199074074075,535,25,0,0.5176401710276729
126,8742,1671622731098,1671632681967,0.1151720949074074,688,41,0,0.8874841361799666
126,8747,1671616581981,1671626792076,0.11817239583333333,2193,113,0,0.5992563905809265
126,8748,1671629345242,1671633424955,0.04721890046296296,7,0,0,0.5
126,8768,1671622844222,1671626792076,0.04569275462962963,392,23,0,0.4328290038349862
126,8817,1671627012192,1671634391933,0.08541366898148148,264,10,0,0.34424932018394105
126,8818,1671617730469,1671632800454,0.1744211226851852,1303,63,0,0.29795748432492214
126,8828,1671617454710,1671621540928,0.04729418981481481,83,6,0,0.4389298125000001
126,8829,1671620070405,1671632903383,0.14852983796296296,295,10,0,0.48053437039791674
126,8833,1671619495607,1671633583646,0.16305600694444444,1648,103,0,0.4465365127980255
126,8849,1671626923173,1671629958044,0.03512582175925926,528,27,0,0.4292926130217958
126,8850,1671620408708,1671634105738,0.15853043981481482,1660,88,0,0.5802535340921567
126,8853,1671623840663,1671627208933,0.038984606481481485,96,4,0,0.5523250000000001
126,8857,1671627513400,1671627513400,0.0,1,0,0,0.5
126,8860,1671619801112,1671633423023,0.15766100694444443,357,18,0,0.457071796732776
126,8869,1671625996131,1671632779424,0.07851033564814815,109,5,0,0.5654258333333334
126,8897,1671620623745,1671633423023,0.14813979166666666,899,40,0,0.5594537630048346
126,8909,1671429442094,1671624842813,2.2615823958333334,511,32,0,0.25474748832652816
126,8912,1671628774929,1671629803365,0.011903194444444444,208,8,0,0.6289441637500002
126,8921,1671618529865,1671632220798,0.1584598726851852,448,20,0,0.5936539501550078
126,8922,1671619233632,1671632976299,0.15905864583333335,349,16,0,0.45158334326114863
126,8926,1671628968393,1671629164213,0.002266435185185185,8,1,0,0.42500000000000004
126,8927,1671429330200,1671631149017,2.3358659375,163,7,0,0.76085155
126,8932,1671617395125,1671632157732,0.17086350694444444,200,13,0,0.6742455406613316
126,8969,1671622839704,1671635417710,0.14557877314814816,996,51,0,0.6594500893019171
126,8989,1671616054150,1671623361784,0.08457909722222222,300,20,0,0.5837947487371404
126,9003,1671627425335,1671634446312,0.08126130787037036,100,4,0,0.67195
126,9004,1671615491940,1671629929370,0.16709988425925926,396,15,0,0.36523260854669565
126,9025,1671618874360,1671633603207,0.1704727662037037,100,7,0,0.47103308125000015
126,9027,1671621553828,1671633988453,0.14391927083333333,540,23,0,0.6232467882599805
126,9045,1671428978223,1671429099732,0.0014063541666666666,9,1,0,0.55
126,9051,1671618695777,1671631514375,0.14836340277777776,100,7,0,0.76085155
126,9054,1671625368116,1671635432891,0.11649045138888889,830,37,0,0.6820953547393097
126,9097,1671618686583,1671622700816,0.046461030092592594,100,8,0,0.5502791887500001
126,9098,1671429423975,1671632681967,2.3525230555555554,372,18,0,0.31330504200805037
126,9102,1671429042355,1671633923209,2.3713061805555555,61,4,0,0.5523250000000001
126,9105,1671625876868,1671633280896,0.08569476851851852,253,10,0,0.6289840749812501
126,9114,1671617881807,1671633802878,0.18427165509259258,500,17,0,0.7744633793469005
126,9117,1671616253438,1671623195079,0.08034306712962963,399,19,0,0.2764483478566772
126,9124,1671614533509,1671619576551,0.05836854166666667,100,5,0,0.4541209722222223
126,9126,1671429648032,1671429854539,0.002390127314814815,6,0,0,0.5
126,9127,1671628817856,1671631020246,0.025490625,139,6,0,0.6238832500000001
126,9133,1671617526402,1671619592074,0.02390824074074074,100,7,0,0.28144150611496915
126,9158,1671624174272,1671626403823,0.025804988425925927,96,8,0,0.6380287658333336
126,9160,1671618710502,1671633433545,0.17040559027777777,500,20,0,0.5212828518925625
126,9169,1671617454710,1671621547890,0.04737476851851852,100,7,0,0.6614949250000002
126,9192,1671429722736,1671429854539,0.0015254976851851853,4,0,0,0.5
126,9205,1671617552080,1671621356501,0.044032650462962966,100,4,0,0.5523250000000001
126,9209,1671620535410,1671629812896,0.10737831018518519,2177,114,0,0.19382168620977336
126,9210,1671620314867,1671629958044,0.11161084490740741,1987,98,0,0.2507247990325327
126,9211,1671429230067,1671429706705,0.005516643518518519,44,3,0,0.6355000000000001
126,9220,1671621740456,1671632774353,0.12770714120370372,998,44,0,0.49577037744147867
126,9225,1671625664514,1671632779424,0.08234849537037037,727,39,0,0.47931707787429556
126,9234,1671626340004,1671628893928,0.029559305555555554,100,7,0,0.5578379875000001
126,9263,1671617246118,1671632976299,0.1820622800925926,1000,70,0,0.6445272992597655
126,9273,1671625334244,1671631049638,0.06615039351851852,655,33,0,0.8275256365125828
126,9274,1671617979457,1671631142663,0.1523519212962963,1271,70,0,0.26750752832618535
126,9300,1671627471223,1671634427549,0.08051303240740741,317,12,0,0.5750078566799689
126,9308,1671429384722,1671429733964,0.004042152777777778,5,0,0,0.5
126,9348,1671620373275,1671633443951,0.15128097222222223,1503,83,0,0.6190773017362011
126,9354,1671625386617,1671633262991,0.09116173611111111,266,13,0,0.5894777738863313
126,9357,1671619431568,1671633821058,0.16654502314814815,618,25,0,0.23467048043721342
126,9360,1671620173444,1671633829901,0.1580608449074074,992,50,0,0.47241005313689105
126,9378,1671624634769,1671634031526,0.10875876157407408,663,35,0,0.4610915078118722
126,9385,1671623549100,1671633136344,0.11096347222222222,398,22,0,0.8051635927416525
126,9387,1671623615586,1671632140770,0.09867111111111111,706,37,0,0.4559106324362992
126,9388,1671629583606,1671629583606,0.0,1,0,0,0.5
126,9394,1671619792642,1671621185673,0.016123043981481483,21,1,0,0.55
126,9395,1671622659048,1671625350730,0.031153726851851853,100,8,0,0.4812381064583334
126,9396,1671625548373,1671631657558,0.07070815972222222,200,12,0,0.48370289495080226
